PassengerId,Pclass,SibSp,Parch,Fare_Bin,Num_family,Age_Bin,Sex_0,Sex_1,Embarked_0,Embarked_1,Embarked_2,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Title_6,Survived
90,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
91,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
92,0,1,0,1,2,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
93,2,1,2,0,4,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
94,2,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
96,0,0,0,1,0,7,False,True,True,False,False,False,False,True,False,False,False,False,0.0
97,0,0,1,1,2,2,False,True,True,False,False,False,False,True,False,False,False,False,1.0
98,1,0,1,0,2,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
99,1,1,0,0,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
100,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
102,0,0,1,1,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
103,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
104,2,2,0,0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
105,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
106,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
108,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
110,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
111,2,1,0,0,2,1,True,False,True,False,False,False,False,False,False,True,False,False,0.0
112,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
113,2,1,0,0,2,1,True,False,False,False,True,False,False,False,False,True,False,False,0.0
114,2,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,0.0
115,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
116,2,0,0,0,0,7,False,True,False,True,False,False,False,True,False,False,False,False,0.0
117,1,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
118,0,0,1,4,2,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
119,2,4,2,0,7,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
120,1,2,0,0,3,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
122,1,1,0,0,2,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
123,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
124,0,0,1,1,2,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
125,2,1,0,0,2,1,False,True,True,False,False,False,False,False,False,False,True,False,1.0
127,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
129,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
130,2,0,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
131,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
132,2,1,0,0,2,4,True,False,False,False,True,False,False,False,True,False,False,False,0.0
133,1,1,0,0,2,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
134,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
135,1,0,0,0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
136,0,0,2,1,3,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
137,0,1,0,1,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
138,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
139,0,0,0,1,0,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
141,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
142,2,1,0,0,2,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
143,2,0,0,0,0,1,False,True,False,True,False,False,False,True,False,False,False,False,0.0
144,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
145,1,1,1,0,3,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
146,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
147,2,2,2,0,5,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
148,1,0,2,0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
149,1,0,0,0,0,4,False,True,False,False,True,False,False,False,False,False,False,True,0.0
150,1,0,0,0,0,5,False,True,False,False,True,False,False,False,False,False,False,True,0.0
151,0,1,0,1,2,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
152,2,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
153,2,0,2,0,3,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
155,0,0,1,1,2,5,False,True,True,False,False,False,False,True,False,False,False,False,0.0
156,2,0,0,0,0,1,True,False,False,True,False,False,False,False,False,True,False,False,1.0
157,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
160,2,0,1,0,2,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
161,1,0,0,0,0,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
162,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
163,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
164,2,4,1,0,6,0,False,True,False,False,True,False,False,False,False,False,True,False,0.0
165,2,0,2,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
167,2,1,4,0,6,4,True,False,False,False,True,False,False,False,True,False,False,False,0.0
169,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
170,0,0,0,1,0,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
171,2,4,1,0,6,0,False,True,False,True,False,False,False,False,False,False,True,False,0.0
172,2,1,1,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
173,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
174,0,0,0,1,0,5,False,True,True,False,False,False,False,True,False,False,False,False,0.0
175,2,1,1,0,3,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
177,0,0,0,1,0,4,True,False,True,False,False,False,False,False,False,True,False,False,0.0
178,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
179,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
182,2,4,2,0,7,0,False,True,False,False,True,False,False,False,False,False,True,False,0.0
183,1,2,1,0,4,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
184,2,0,2,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
187,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,1.0
188,2,1,1,0,3,3,False,True,False,True,False,False,False,True,False,False,False,False,0.0
189,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
190,1,0,0,0,0,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
191,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
192,2,1,0,0,2,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
193,1,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
194,0,0,0,1,0,4,True,False,True,False,False,False,False,False,True,False,False,False,1.0
195,0,0,0,2,0,5,True,False,True,False,False,False,False,False,False,True,False,False,1.0
197,2,0,1,0,2,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
199,1,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
200,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
202,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
203,2,0,0,0,0,4,False,True,True,False,False,False,False,True,False,False,False,False,0.0
204,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,1.0
205,2,0,1,0,2,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
206,2,1,0,0,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
207,2,0,0,0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,1.0
208,2,0,0,0,0,1,True,False,False,True,False,False,False,False,False,True,False,False,1.0
209,0,0,0,1,0,3,False,True,True,False,False,False,False,True,False,False,False,False,1.0
210,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
211,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
212,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
213,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
215,0,1,0,1,2,3,True,False,True,False,False,False,False,False,False,True,False,False,1.0
216,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
217,1,1,0,0,2,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
218,0,0,0,1,0,3,True,False,True,False,False,False,False,False,False,True,False,False,1.0
219,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
220,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,1.0
221,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
222,2,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
224,0,1,0,2,2,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
225,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
226,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,1.0
227,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
228,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
230,0,1,0,2,2,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
231,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
232,1,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
233,2,4,2,0,7,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
234,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
236,1,1,0,0,2,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
237,1,0,2,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
238,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
239,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
242,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
243,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
244,2,0,0,0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
245,0,2,0,1,3,4,False,True,False,True,False,True,False,False,False,False,False,False,0.0
246,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
247,1,0,2,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
248,0,1,1,1,3,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
249,1,1,0,0,2,5,False,True,False,False,True,False,False,False,False,False,False,True,0.0
251,2,1,1,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,0.0
252,0,0,0,1,0,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
253,2,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
254,2,0,2,0,3,4,True,False,False,False,True,False,False,False,True,False,False,False,0.0
255,2,0,2,0,3,2,True,False,True,False,False,False,False,False,True,False,False,False,1.0
257,0,0,0,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
258,0,0,0,4,0,3,True,False,True,False,False,False,False,False,False,True,False,False,1.0
259,1,0,1,0,2,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
261,2,4,2,0,7,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
262,0,1,1,1,3,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
263,0,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
265,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
266,2,4,1,0,6,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
267,2,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
268,0,0,1,2,2,5,True,False,False,False,True,False,False,False,True,False,False,False,1.0
269,0,0,0,1,0,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
271,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
272,1,0,1,0,2,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
273,0,0,1,1,2,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
275,0,1,0,1,2,6,True,False,False,False,True,False,False,False,False,True,False,False,1.0
276,2,0,0,0,0,4,True,False,False,False,True,False,False,False,False,True,False,False,0.0
278,2,4,1,0,6,0,False,True,False,True,False,False,False,False,False,False,True,False,0.0
279,2,1,1,0,3,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
280,2,0,0,0,0,6,False,True,False,True,False,False,False,True,False,False,False,False,0.0
281,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
282,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
283,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,1.0
285,2,0,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
286,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
287,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
288,1,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,1.0
289,2,0,0,0,0,2,True,False,False,True,False,False,False,False,False,True,False,False,1.0
290,0,0,0,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
291,0,1,0,2,2,1,True,False,True,False,False,False,False,False,True,False,False,False,1.0
292,1,0,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
293,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
294,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
296,2,0,0,0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
297,0,1,2,1,4,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
299,0,0,1,4,2,4,True,False,True,False,False,False,False,False,True,False,False,False,1.0
302,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
305,0,1,2,1,4,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
307,0,1,0,1,2,1,True,False,True,False,False,False,False,False,True,False,False,False,1.0
308,1,1,0,0,2,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
309,0,0,0,1,0,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
310,0,0,0,1,0,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
311,0,2,2,1,5,1,True,False,True,False,False,False,False,False,False,True,False,False,1.0
312,1,1,1,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,0.0
313,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
314,1,1,1,0,3,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
315,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
316,1,1,0,0,2,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
317,1,0,0,0,0,5,False,True,False,False,True,True,False,False,False,False,False,False,0.0
318,0,0,2,2,3,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
319,0,1,1,1,3,3,True,False,True,False,False,False,False,False,True,False,False,False,1.0
320,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
321,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
322,1,0,0,0,0,2,True,False,False,True,False,False,False,False,False,True,False,False,1.0
323,1,1,1,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
325,0,0,0,1,0,3,True,False,True,False,False,False,False,False,False,True,False,False,1.0
326,2,0,0,0,0,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
327,1,0,0,0,0,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
328,2,1,1,0,3,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
329,0,0,1,1,2,1,True,False,True,False,False,False,False,False,False,True,False,False,1.0
331,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
332,0,0,1,2,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
333,2,2,0,0,3,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
336,0,1,0,1,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
337,0,0,0,1,0,4,True,False,True,False,False,False,False,False,False,True,False,False,1.0
338,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,1.0
339,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
340,1,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
341,0,3,2,2,6,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
342,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
343,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
344,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
345,1,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
346,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
348,2,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
349,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
350,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
352,2,1,1,0,3,1,False,True,True,False,False,False,False,True,False,False,False,False,0.0
353,2,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
355,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
356,0,0,1,1,2,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
357,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True,False,False,0.0
360,2,1,4,0,6,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
361,1,1,0,0,2,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
362,2,0,1,0,2,4,True,False,True,False,False,False,False,False,True,False,False,False,0.0
363,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
365,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
366,0,1,0,1,2,5,True,False,True,False,False,False,False,False,True,False,False,False,1.0
369,0,0,0,1,0,2,True,False,True,False,False,False,False,False,True,False,False,False,1.0
370,0,1,0,1,2,2,False,True,True,False,False,False,False,True,False,False,False,False,1.0
371,2,1,0,0,2,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
372,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
373,0,0,0,1,0,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
374,2,3,1,0,5,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
376,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
377,0,0,2,2,3,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
378,2,0,0,0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,0.0
379,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
380,0,0,0,2,0,4,True,False,True,False,False,False,False,False,False,True,False,False,1.0
381,2,0,2,0,3,0,True,False,True,False,False,False,False,False,False,True,False,False,1.0
382,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
383,0,1,0,1,2,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
385,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
386,2,5,2,0,8,0,False,True,False,False,True,False,False,False,False,False,True,False,0.0
387,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
389,1,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,1.0
390,0,1,2,1,4,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
391,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
392,2,2,0,0,3,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
393,0,1,0,1,2,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
394,2,0,2,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
395,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
396,2,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True,False,False,0.0
397,1,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
398,1,0,0,0,0,2,False,True,False,False,True,True,False,False,False,False,False,False,0.0
399,1,0,0,0,0,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
400,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
401,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
402,2,1,0,0,2,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
403,2,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
404,2,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True,False,False,0.0
405,1,1,0,0,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
406,2,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
407,1,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
408,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
412,0,1,0,1,2,3,True,False,False,True,False,False,False,False,False,True,False,False,1.0
414,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,1.0
416,1,1,1,0,3,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
417,1,0,2,0,3,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
418,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
419,2,0,2,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
421,2,0,0,0,0,2,False,True,False,True,False,False,False,True,False,False,False,False,0.0
422,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
423,2,1,1,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,0.0
424,2,1,1,0,3,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
426,1,1,0,0,2,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
427,1,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
429,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
430,0,0,0,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
432,1,1,0,0,2,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
433,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
434,0,1,0,1,2,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
435,0,1,2,1,4,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
436,2,2,2,0,5,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
437,1,2,3,0,6,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
438,0,1,4,2,6,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
439,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
440,1,1,1,0,3,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
441,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
442,2,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
443,1,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
445,0,0,2,1,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
446,1,0,1,0,2,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
447,0,0,0,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
448,2,2,1,0,4,0,True,False,True,False,False,False,False,False,False,True,False,False,1.0
449,0,0,0,1,0,5,False,True,False,False,True,False,True,False,False,False,False,False,1.0
450,1,1,2,0,4,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
452,0,0,0,1,0,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
453,0,1,0,2,2,4,False,True,True,False,False,False,False,True,False,False,False,False,1.0
455,2,0,0,0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,1.0
456,0,0,0,1,0,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
458,1,0,0,0,0,4,True,False,False,False,True,False,False,False,False,True,False,False,1.0
460,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,1.0
461,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
462,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
463,1,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
465,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
467,0,0,0,1,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
469,2,2,1,0,4,0,True,False,True,False,False,False,False,False,False,True,False,False,1.0
471,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
472,1,1,2,0,4,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
473,1,0,0,0,0,2,True,False,True,False,False,False,False,False,True,False,False,False,1.0
474,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
476,1,1,0,0,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
477,2,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
478,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
479,2,0,1,0,2,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
480,2,5,2,0,8,0,False,True,False,False,True,False,False,False,False,False,True,False,0.0
482,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
483,2,0,0,0,0,6,True,False,False,False,True,False,False,False,True,False,False,False,1.0
484,0,1,0,2,2,2,False,True,True,False,False,False,False,True,False,False,False,False,1.0
486,0,1,0,2,2,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
487,0,0,0,1,0,5,False,True,True,False,False,False,False,True,False,False,False,False,0.0
488,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
489,2,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
491,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
492,0,0,0,1,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
493,0,0,0,2,0,7,False,True,True,False,False,False,False,True,False,False,False,False,0.0
494,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
496,0,1,0,1,2,5,True,False,True,False,False,False,False,False,False,True,False,False,1.0
498,0,1,2,1,4,2,True,False,False,False,True,False,False,False,True,False,False,False,0.0
499,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
500,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
